stop_id,stop_name,stop_lat,stop_lon,stop_code,location_type,parent_station,stop_short_name
100001,Northbound Government at Belleville,48.4203359955066,-123.36882199998301,100001,0,,Northbound Government at Belleville
100002,Southbound Government at Belleville,48.4197359959543,-123.36899900004902,100002,0,,Southbound Government at Belleville
100003,Legislature Terminus Bay D,48.4191409951258,-123.368942000504,100003,0,,Legislature Terminus Bay D
100004,Westbound Superior at Government,48.418291995633794,-123.36934899983201,100004,0,,Westbound Superior at Government
100005,Westbound Belleville at Douglas,48.4204889953388,-123.367333000671,100005,0,,Westbound Belleville at Douglas
100006,Legislature Terminus Bay E,48.418265995552595,-123.368052000543,100006,0,,Legislature Terminus Bay E
100008,Westbound Superior at Menzies,48.4182609956643,-123.37280100042202,100008,0,,Westbound Superior at Menzies
100009,Southbound Patrica Bay at Haliburton,48.513949995793496,-123.384454999615,100009,0,,Southbound Patrica Bay at Haliburton
100010,Northbound Douglas at Humboldt,48.421894798967095,-123.365955637636,100010,0,,Northbound Douglas at Humboldt
100011,Southbound Menzies at Superior,48.4178419956748,-123.372634999476,100011,0,,Southbound Menzies at Superior
100012,Northbound Douglas at Elliot Street,48.4192229952796,-123.365871000661,100012,0,,Northbound Douglas at Elliot Street
100013,Northbound Menzies at Michigan,48.417167995731596,-123.372808000388,100013,0,,Northbound Menzies at Michigan
100014,Southbound Gordon Head at San Juan,48.4793362150567,-123.307612086217,100014,0,,Southbound Gordon Head at San Juan
100015,Southbound Humboldt at Penwell,48.421551459635005,-123.36541798647801,100015,0,,Southbound Humboldt at Penwell
100016,Eastbound Sooke at Townsend,48.378369995114596,-123.72204499969101,100016,0,,Eastbound Sooke at Townsend
100017,Eastbound Burdett at Douglas,48.42204399515929,-123.365447999807,100017,0,,Eastbound Burdett at Douglas
100018,Eastbound 5250 block Sooke,48.3890279955025,-123.642836999826,100018,0,,Eastbound 5250 block Sooke
100019,Southbound Douglas at Courtney,48.422728995761,-123.365950999559,100019,0,,Southbound Douglas at Courtney
100021,Eastbound Superior at Oswego,48.419391995574195,-123.376034000576,100021,0,,Eastbound Superior at Oswego
100022,Southbound Menzies at Michigan,48.4166049954219,-123.373333000423,100022,0,,Southbound Menzies at Michigan
100023,Southbound Oswego at Superior,48.4192979952106,-123.376725999685,100023,0,,Southbound Oswego at Superior
100024,Blanshard Terminus Bay B,48.4212219958701,-123.363362000454,100024,0,,Blanshard Terminus Bay B
100025,Blanshard Terminus Bay A ,48.421880995497695,-123.364069999631,100025,0,,Blanshard Terminus Bay A
100026,Northbound Government at Broughton,48.424058995716,-123.367950000611,100026,0,,Northbound Government at Broughton
100027,Westbound Toronto at Huntington,48.41590299549819,-123.36688699992202,100027,0,,Westbound Toronto at Huntington
100028,Eastbound Fort at Langley,48.424947995069004,-123.36890499938,100028,0,,Eastbound Fort at Langley
100029,Legislature Terminus Bay C,48.41896799577359,-123.36894099934801,100029,0,,Legislature Terminus Bay C
100030,Northbound Oswego at Michigan,48.4187389950948,-123.37711300022302,100030,0,,Northbound Oswego at Michigan
100031,Northbound Menzies at Simcoe,48.415550995184496,-123.373693999587,100031,0,,Northbound Menzies at Simcoe
100032,Northbound Douglas at Fort,48.424365995264004,-123.365305,100032,0,,Northbound Douglas at Fort
100033,Eastbound Fort at Douglas,48.42449499554701,-123.36456999951601,100033,0,,Eastbound Fort at Douglas
100034,Southbound Douglas at Fort,48.4249569953426,-123.365339000294,100034,0,,Southbound Douglas at Fort
100035,Westbound Fairfield at Quadra,48.420205995091194,-123.360740000166,100035,0,,Westbound Fairfield at Quadra
100036,Southbound Menzies at Simcoe,48.4149609958935,-123.374470999953,100036,0,,Southbound Menzies at Simcoe
100037,Northbound Douglas at Avalon,48.4148689958624,-123.36629199949701,100037,0,,Northbound Douglas at Avalon
100038,Eastbound Avalon at Douglas,48.4146389954119,-123.36691100014801,100038,0,,Eastbound Avalon at Douglas
100039,Eastbound Fairfield at Quadra,48.4201819958727,-123.360993000081,100039,0,,Eastbound Fairfield at Quadra
100040,Westbound Humboldt at Quadra,48.418808995362006,-123.36106200010201,100040,0,,Westbound Humboldt at Quadra
100041,Eastbound Humboldt at Quadra,48.4186139953265,-123.361003000664,100041,0,,Eastbound Humboldt at Quadra
100042,Southbound Douglas at View,48.425741995291894,-123.36510800028302,100042,0,,Southbound Douglas at View
100043,Eastbound Fairfield at Quadra,48.419354995483296,-123.36026300052201,100043,0,,Eastbound Fairfield at Quadra
100044,Northbound Oswego at St James,48.417057995407,-123.37894199963401,100044,0,,Northbound Oswego at St James
100045,Eastbound Fort at Blanshard,48.424167995472196,-123.36181800019101,100045,0,,Eastbound Fort at Blanshard
100046,Southbound Douglas at Avalon,48.413573995736,-123.36726600000301,100046,0,,Southbound Douglas at Avalon
100047,Southbound Wharf at Yates,48.4270859952688,-123.37048499987,100047,0,,Southbound Wharf at Yates
100048,Westbound Yates at Broad,48.426435995446,-123.365694000374,100048,0,,Westbound Yates at Broad
100049,Westbound Niagara at Medana,48.413681995514395,-123.375213000447,100049,0,,Westbound Niagara at Medana
100050,Northbound Government at Johnson,48.4272209953428,-123.36722999954101,100050,0,,Northbound Government at Johnson
100051,Northbound Douglas at Yates,48.4267019956418,-123.36465599960302,100051,0,,Northbound Douglas at Yates
100052,Eastbound Niagara at Medana,48.4135699956194,-123.375270000621,100052,0,,Eastbound Niagara at Medana
100053,Eastbound Johnson at Store,48.42773999570829,-123.369684000459,100053,0,,Eastbound Johnson at Store
100054,Westbound Niagara at Clarence,48.4129859955061,-123.373735000226,100054,0,,Westbound Niagara at Clarence
100055,Eastbound Johnson at Broad,48.427246995940095,-123.365611999821,100055,0,,Eastbound Johnson at Broad
100056,Eastbound Fairfield at Vancouver,48.4183589952561,-123.35864399949601,100056,0,,Eastbound Fairfield at Vancouver
100057,Southbound Oswego at Beckley,48.416205995723296,-123.38004400031201,100057,0,,Southbound Oswego at Beckley
100058,Eastbound Niagara at Clarence,48.4128159958457,-123.373649999744,100058,0,,Eastbound Niagara at Clarence
100059,Eastbound Humboldt at Vancouver,48.4173459951286,-123.35906500002201,100059,0,,Eastbound Humboldt at Vancouver
100060,Westbound Humboldt at Vancouver,48.417460995137695,-123.358953999364,100060,0,,Westbound Humboldt at Vancouver
100061,Eastbound Gorge At Millgrove,48.4465975778445,-123.39498879250301,100061,0,,Eastbound Gorge At Millgrove
100062,Southbound Vancouver at Collinson,48.4188809951053,-123.35820500007401,100062,0,,Southbound Vancouver at Collinson
100063,Eastbound Johnson at Douglas,48.4270489956605,-123.363961000283,100063,0,,Eastbound Johnson at Douglas
100064,Eastbound Fort at Quadra,48.42388099568,-123.359202000451,100064,0,,Eastbound Fort at Quadra
100065,Westbound Niagara at Government,48.4122379950876,-123.372096999964,100065,0,,Westbound Niagara at Government
100066,Northbound St Lawrence at Erie,48.4207119951763,-123.382358999384,100066,0,,Northbound St Lawrence at Erie
100068,Westbound Yates at Quadra,48.425876995861294,-123.360565000341,100068,0,,Westbound Yates at Quadra
100069,Northbound Quadra at View,48.424418995751296,-123.359495000644,100069,0,,Northbound Quadra at View
100070,Eastbound Fairfield at Vancouver,48.4181779951265,-123.357429999428,100070,0,,Eastbound Fairfield at Vancouver
100071,Northbound University at Ring,48.460111659377496,-123.314435285696,100071,0,,Northbound University at Ring
100072,Eastbound Niagara at Government,48.4119279957737,-123.371791000033,100072,0,,Eastbound Niagara at Government
100073,Westbound Fairfield at Vancouver,48.4183719958464,-123.357997999315,100073,0,,Westbound Fairfield at Vancouver
100074,Eastbound Richardson at Vancouver,48.4198299952889,-123.35726699955701,100074,0,,Eastbound Richardson at Vancouver
100075,Westbound Richardson at Vancouver,48.419958995434804,-123.35747099969501,100075,0,,Westbound Richardson at Vancouver
100076,Northbound Douglas at Pandora,48.427708995439296,-123.36444899988601,100076,0,,Northbound Douglas at Pandora
100077,Westbound Pandora at Government,48.4286019953533,-123.367531000181,100077,0,,Westbound Pandora at Government
100078,Southbound Douglas at Beacon,48.411250995873196,-123.36857199947701,100078,0,,Southbound Douglas at Beacon
100079,Eastbound Johnson at Blanshard,48.426723995080295,-123.36124999997901,100079,0,,Eastbound Johnson at Blanshard
100080,Northbound Douglas at Beacon,48.411961995681295,-123.36800700058701,100080,0,,Northbound Douglas at Beacon
100082,Southbound Douglas at Cormorant,48.4286749952441,-123.36456899995001,100082,0,,Southbound Douglas at Cormorant
100083,Eastbound Fort at Vancouver,48.4236909957874,-123.35721500058101,100083,0,,Eastbound Fort at Vancouver
100084,Westbound Pandora at Blanshard,48.4279009955359,-123.36244999950101,100084,0,,Westbound Pandora at Blanshard
100085,Northbound Quadra at Johnson,48.42614399512139,-123.35906100008201,100085,0,,Northbound Quadra at Johnson
100086,Westbound Erie at Dallas,48.421578995543,-123.383289999326,100086,0,,Westbound Erie at Dallas
100088,Southbound Oswego at Dallas,48.4146539958247,-123.38173600050501,100088,0,,Southbound Oswego at Dallas
100089,Northbound Oswego at Dallas,48.4145029958781,-123.381660999817,100089,0,,Northbound Oswego at Dallas
100090,Eastbound Niagara at Douglas,48.410625995731095,-123.36897499931801,100090,0,,Eastbound Niagara at Douglas
100091,Westbound Fairfield at Cook,48.4181529958639,-123.356218999894,100091,0,,Westbound Fairfield at Cook
100092,Eastbound Fairfield at Cook,48.4179999953142,-123.35574599933801,100092,0,,Eastbound Fairfield at Cook
100093,Eastbound Johnson at Quadra,48.426458995948195,-123.35860399986201,100093,0,,Eastbound Johnson at Quadra
100094,Westbound Richardson at Cook,48.4197369953409,-123.355444000613,100094,0,,Westbound Richardson at Cook
100095,Southbound Cook at Fairfield,48.41824899542,-123.355389999443,100095,0,,Southbound Cook at Fairfield
100096,Southbound Cook at Richardson,48.419422995479,-123.35512200045201,100096,0,,Southbound Cook at Richardson
100097,Westbound Esquimalt at Tyee,48.4288159957483,-123.37795000022201,100097,0,,Westbound Esquimalt at Tyee
100099,Eastbound Esquimalt at Tyee,48.428645995678096,-123.37799800032602,100099,0,,Eastbound Esquimalt at Tyee
100100,Northbound Cook at Fairfield,48.4183499950754,-123.355176999641,100100,0,,Northbound Cook at Fairfield
100101,Southbound Quadra at Pandora,48.4272709958307,-123.359036999964,100101,0,,Southbound Quadra at Pandora
100102,Southbound Cook at Oscar,48.416042995454596,-123.355956000674,100102,0,,Southbound Cook at Oscar
100103,Northbound Dallas at Niagara,48.4185689956673,-123.38521700013901,100103,0,,Northbound Dallas at Niagara
100104,Northbound Dallas at Simcoe,48.4210509953442,-123.385329999899,100104,0,,Northbound Dallas at Simcoe
100105,Northbound Cook at Richardson,48.419856995678494,-123.35481100057801,100105,0,,Northbound Cook at Richardson
100106,Westbound Yates at Vancouver,48.425501995539,-123.35714499979301,100106,0,,Westbound Yates at Vancouver
100108,Northbound East Sooke at Llanilar,48.3664155983425,-123.684048660696,100108,0,,Northbound East Sooke at Llanilar
100109,Eastbound Richardson at Cook,48.4195189955258,-123.35442399940801,100109,0,,Eastbound Richardson at Cook
100110,Southbound Dallas at Simcoe,48.421116995886194,-123.38551700063701,100110,0,,Southbound Dallas at Simcoe
100111,Southbound Dallas at Niagara,48.4186289953909,-123.385389000266,100111,0,,Southbound Dallas at Niagara
100112,Southbound Cook at Rockland,48.4218809959175,-123.35450399958201,100112,0,,Southbound Cook at Rockland
100113,Northbound Cook at Southgate,48.4161289958666,-123.35570300051602,100113,0,,Northbound Cook at Southgate
100114,Westbound Kimta at Paul Kane,48.4276849952291,-123.38038400012101,100114,0,,Westbound Kimta at Paul Kane
100115,Southbound Cook at Pandora,48.4273569956817,-123.353344999589,100115,0,,Southbound Cook at Pandora
100116,Southbound Dallas at Montreal,48.4166309954081,-123.385076000534,100116,0,,Southbound Dallas at Montreal
100117,Southbound Cook at Oxford,48.4140019955575,-123.356877999871,100117,0,,Southbound Cook at Oxford
100118,Northbound Quadra at Mason,48.4278824748913,-123.35889014417,100118,0,,Northbound Quadra at Mason
100119,Northbound Dallas at Montreal,48.4165009951622,-123.38487500052202,100119,0,,Northbound Dallas at Montreal
100120,Northbound Cook at Sutlej,48.414368995724594,-123.356471000482,100120,0,,Northbound Cook at Sutlej
100121,Northbound Cook at Rockland,48.4223079957036,-123.354186000146,100121,0,,Northbound Cook at Rockland
100122,Southbound Cook at Meares,48.4230799959543,-123.354205999472,100122,0,,Southbound Cook at Meares
100123,Eastbound Fairfield at Trutch,48.4174659952577,-123.35374800045601,100123,0,,Eastbound Fairfield at Trutch
100124,Westbound Fairfield at Trutch,48.4175899955168,-123.353749999562,100124,0,,Westbound Fairfield at Trutch
100125,Eastbound Johnson at Vancouver,48.4261709954785,-123.355899000471,100125,0,,Eastbound Johnson at Vancouver
100126,Eastbound Fort at Cook,48.4232719959566,-123.35345999956,100126,0,,Eastbound Fort at Cook
100127,Westbound Yates at Cook,48.425245995293196,-123.35470399937302,100127,0,,Westbound Yates at Cook
100128,Northbound Cook at Fort,48.423605995595594,-123.353903000119,100128,0,,Northbound Cook at Fort
100129,Westbound Pandora NS Quadra,48.4275470141548,-123.358751259566,100129,0,,Westbound Pandora NS Quadra
100130,Westbound May at Cook,48.4122489950733,-123.357076999366,100130,0,,Westbound May at Cook
100131,Eastbound May at Cook,48.4121189953894,-123.35693700011501,100131,0,,Eastbound May at Cook
100132,Southbound Douglas at Discovery,48.4321569956553,-123.36468699932801,100132,0,,Southbound Douglas at Discovery
100133,Northbound Quadra at Balmoral,48.4292299952254,-123.358712000227,100133,0,,Northbound Quadra at Balmoral
100134,Westbound Esquimalt at Sitkum,48.4301219951428,-123.38046499981401,100134,0,,Westbound Esquimalt at Sitkum
100135,Southbound Quadra at North Park,48.4296099957014,-123.358888999816,100135,0,,Southbound Quadra at North Park
100136,Northbound Metchosin at Cotlow,48.4144525327798,-123.483313388403,100136,0,,Northbound Metchosin at Cotlow
100137,Westbound Fairfield at Linden,48.4171029956289,-123.352471000292,100137,0,,Westbound Fairfield at Linden
100138,Westbound Richardson at Linden,48.4193519958098,-123.35183699976201,100138,0,,Westbound Richardson at Linden
100139,Eastbound Richardson at Linden,48.4191689953562,-123.35116899965901,100139,0,,Eastbound Richardson at Linden
100140,Westbound Kimta at Catherine,48.4292479958878,-123.384149000256,100140,0,,Westbound Kimta at Catherine
100141,Eastbound Fairfield at Linden,48.4167309954555,-123.35184500036002,100141,0,,Eastbound Fairfield at Linden
100143,Eastbound Johnson at Cook,48.42582099547629,-123.35273400047402,100143,0,,Eastbound Johnson at Cook
100144,Northbound Cook at Johnson,48.426219995142695,-123.353297999888,100144,0,,Northbound Cook at Johnson
100145,Southbound Quadra at Caledonia,48.4305309958625,-123.358746999987,100145,0,,Southbound Quadra at Caledonia
100146,Northbound Douglas at Discovery,48.4321719954974,-123.36447199954101,100146,0,,Northbound Douglas at Discovery
100147,Northbound Quadra at Caledonia,48.430582995825404,-123.358527000658,100147,0,,Northbound Quadra at Caledonia
100148,Westbound Esquimalt at Catherine,48.4304649954167,-123.38523700007501,100148,0,,Westbound Esquimalt at Catherine
100149,Southbound Tyee at Wilson,48.4310273656906,-123.37870669252901,100149,0,,Southbound Tyee at Wilson
100150,Westbound Pandora at Cook,48.4272489954502,-123.35383099954201,100150,0,,Westbound Pandora at Cook
100151,Westbound 100 block Wilson,48.431471995797295,-123.37928500029402,100151,0,,Westbound 100 block Wilson
100152,Westbound Bay at Wilson,48.4326159955773,-123.382765999372,100152,0,,Westbound Bay at Wilson
100153,Eastbound Fort at Linden,48.4229329957658,-123.350239000653,100153,0,,Eastbound Fort at Linden
100154,Southbound Metchosin at Kenning,48.4139322987706,-123.48356054415501,100154,0,,Southbound Metchosin at Kenning
100155,Westbound May at Linden,48.4118769951393,-123.353714000685,100155,0,,Westbound May at Linden
100156,Eastbound May at Linden,48.41180299537619,-123.35398300026002,100156,0,,Eastbound May at Linden
100157,Swartz Bay Passenger Loop,48.6880014248094,-123.41214758758701,100157,0,,Swartz Bay Passenger Loop
100159,Eastbound Johnson at Chambers,48.4255849955712,-123.350223000177,100159,0,,Eastbound Johnson at Chambers
100160,Northbound Cook at Balmoral,48.4287220509646,-123.35299113385801,100160,0,,Northbound Cook at Balmoral
100161,Eastbound Esquimalt at Catherine,48.4303159959164,-123.38309300012901,100161,0,,Eastbound Esquimalt at Catherine
100162,Southbound Fairfield at Cornwall,48.4155489954404,-123.349371000239,100162,0,,Southbound Fairfield at Cornwall
100163,Eastbound May at Wellington,48.411540995366,-123.351547000317,100163,0,,Eastbound May at Wellington
100164,Northbound Fairfield at Moss,48.415532995891596,-123.34906899942,100164,0,,Northbound Fairfield at Moss
100165,Westbound Yates at Ormond,48.42467699588501,-123.34887899935602,100165,0,,Westbound Yates at Ormond
100166,Southbound Quadra at Princess,48.4328239953132,-123.35844300003001,100166,0,,Southbound Quadra at Princess
100167,Eastbound Richardson at Moss,48.4187709957428,-123.34756200038301,100167,0,,Eastbound Richardson at Moss
100168,Northbound Linden at Faithful,48.40975399521089,-123.35379800021,100168,0,,Northbound Linden at Faithful
100169,Westbound Pandora at Chambers,48.4271359955476,-123.35005199963202,100169,0,,Westbound Pandora at Chambers
100170,Eastbound Bay at Turner,48.4348359953748,-123.37539700006602,100170,0,,Eastbound Bay at Turner
100171,Northbound Quadra at Princess,48.43319399548339,-123.35817199978001,100171,0,,Northbound Quadra at Princess
100172,Southbound Cook at Caledonia,48.4302259956743,-123.352993000666,100172,0,,Southbound Cook at Caledonia
100173,Eastbound Wilson at Bay,48.4327999959855,-123.382735000246,100173,0,,Eastbound Wilson at Bay
100174,Westbound Richardson at Robleda,48.4188619951794,-123.347114000485,100174,0,,Westbound Richardson at Robleda
100175,Westbound Bay at Turner,48.435063995680004,-123.374881000651,100175,0,,Westbound Bay at Turner
100176,Westbound Wilson at Alston,48.4329309953524,-123.382808999814,100176,0,,Westbound Wilson at Alston
100177,Southbound Douglas at Bay,48.4352899959109,-123.36531900027501,100177,0,,Southbound Douglas at Bay
100178,Northbound Douglas at Bay,48.435158995769704,-123.36502799979401,100178,0,,Northbound Douglas at Bay
100179,Northbound Cook at Caledonia,48.430697995924696,-123.35271799997201,100179,0,,Northbound Cook at Caledonia
100180,Eastbound Bay at Rock Bay,48.435816995712,-123.369339999553,100180,0,,Eastbound Bay at Rock Bay
100181,Eastbound Johnson at Camosun,48.425457995177894,-123.34786200050601,100181,0,,Eastbound Johnson at Camosun
100182,Westbound Tyee at Bay,48.4341009951859,-123.38095599993102,100182,0,,Westbound Tyee at Bay
100183,Westbound Bay at Rock Bay,48.4359179959243,-123.36846900037101,100183,0,,Westbound Bay at Rock Bay
100184,Westbound May at Moss,48.41149299536669,-123.35011300000401,100184,0,,Westbound May at Moss
100185,Westbound Bay at Douglas,48.4357979953821,-123.36598100029902,100185,0,,Westbound Bay at Douglas
100186,Eastbound Tyee at Langford,48.434128995794104,-123.38134000003402,100186,0,,Eastbound Tyee at Langford
100187,Eastbound Fort at Fernwood,48.423363995888096,-123.346080000384,100187,0,,Eastbound Fort at Fernwood
100188,Eastbound Wilson at Mary,48.4328149952264,-123.385542000273,100188,0,,Eastbound Wilson at Mary
100189,Westbound Wilson at Mary,48.43294399551559,-123.385783999776,100189,0,,Westbound Wilson at Mary
100190,Eastbound May at Moss,48.4113009952992,-123.349410000421,100190,0,,Eastbound May at Moss
100191,Westbound Yates at Fernwood,48.424600995105,-123.34626100058502,100191,0,,Westbound Yates at Fernwood
100192,Westbound Dallas at Wellington,48.4071679954554,-123.353667000631,100192,0,,Westbound Dallas at Wellington
100193,Southbound Quadra at Empress,48.435022995617594,-123.35814600062001,100193,0,,Southbound Quadra at Empress
100194,Northbound Fernwood at Yates,48.4240759956764,-123.34546499958101,100194,0,,Northbound Fernwood at Yates
100195,Southbound Douglas at HIllside,48.43867375239349,-123.36727530435401,100195,0,,Southbound Douglas at HIllside
100196,Southbound Cook at Princess,48.432401995156596,-123.35271099953701,100196,0,,Southbound Cook at Princess
100197,Eastbound Esquimalt at Maitland,48.4306169957105,-123.389795999605,100197,0,,Eastbound Esquimalt at Maitland
100198,Northbound Douglas at Kings,48.437066995281896,-123.366092000039,100198,0,,Northbound Douglas at Kings
100199,Eastbound Richardson at Kipling,48.4166159954883,-123.344399999526,100199,0,,Eastbound Richardson at Kipling
100200,Westbound May at Olive,48.4112519956531,-123.348036999745,100200,0,,Westbound May at Olive
100201,Eastbound May at Joseph,48.411129995451006,-123.34783899946201,100201,0,,Eastbound May at Joseph
100202,Westbound Richardson at Kipling,48.4167449959089,-123.344355999678,100202,0,,Westbound Richardson at Kipling
100203,Northbound Fernwood at Johnson,48.425760995184596,-123.345349000219,100203,0,,Northbound Fernwood at Johnson
100204,Westbound Esquimalt at Maitland,48.430840192980796,-123.39024181257801,100204,0,,Westbound Esquimalt at Maitland
100205,Northbound Fairfield at Kipling,48.413998995504,-123.345639999946,100205,0,,Northbound Fairfield at Kipling
100206,Northbound Cook at Princess,48.4330179953349,-123.352438999864,100206,0,,Northbound Cook at Princess
100207,Southbound Fernwood at Rudlin,48.4258489954823,-123.345521999862,100207,0,,Southbound Fernwood at Rudlin
100208,Northbound Quadra at Bay,48.4355709951219,-123.357979999602,100208,0,,Northbound Quadra at Bay
100209,Westbound Pandora at Fernwood,48.4269189956705,-123.345861999597,100209,0,,Westbound Pandora at Fernwood
100210,Southbound Fairfield at Kipling,48.413673995196,-123.345515999445,100210,0,,Southbound Fairfield at Kipling
100211,Eastbound Johnson at Fernwood,48.425394995228,-123.34497500049001,100211,0,,Eastbound Johnson at Fernwood
100212,Eastbound Fort at Elford,48.4249339958879,-123.341291999458,100212,0,,Eastbound Fort at Elford
100213,Westbound George at Moss,48.40817499593349,-123.350298999751,100213,0,,Westbound George at Moss
100214,Northbound Fernwood at Pandora,48.4272149955022,-123.345247999585,100214,0,,Northbound Fernwood at Pandora
100215,Eastbound Skinner at Catherine,48.4355109959723,-123.384409000112,100215,0,,Eastbound Skinner at Catherine
100216,Southbound Fernwood at Grant,48.4283739951417,-123.34539900021701,100216,0,,Southbound Fernwood at Grant
100217,Southbound Eberts at May,48.410636995159095,-123.346304999688,100217,0,,Southbound Eberts at May
100218,Eastbound Gorge Rd E at David,48.438543995981696,-123.36809600054102,100218,0,,Eastbound Gorge at David
100219,Westbound Skinner at Catherine,48.435653995087094,-123.385338000062,100219,0,,Westbound Skinner at Catherine
100220,Westbound Hillside at Ross,48.4385899951559,-123.36578600028301,100220,0,,Westbound Hillside at Ross
100221,Southbound Moss at Point,48.4063479953947,-123.351122000299,100221,0,,Southbound Moss at Point
100222,Eastbound May at Eberts,48.410906995675695,-123.34583599983401,100222,0,,Eastbound May at Eberts
100223,Westbound Gorge Rd E at David,48.4387419954183,-123.368200000363,100223,0,,Westbound Gorge at David
100224,Westbound Fort at Stanley,48.424599995755,-123.34274899933101,100224,0,,Westbound Fort at Stanley
100225,Eastbound Wilson at Dalton,48.432525995616096,-123.39120200052601,100225,0,,Eastbound Wilson at Dalton
100226,Southbound Cook at Empress,48.4345969957485,-123.352429999814,100226,0,,Southbound Cook at Empress
100227,Northbound Fernwood at Grant,48.428864995744696,-123.345169999886,100227,0,,Northbound Fernwood at Grant
100228,Northbound Johnson at Stanley,48.4258449952899,-123.343174000594,100228,0,,Northbound Johnson at Stanley
100229,Westbound Wilson at Dalton,48.432663995767896,-123.39120500051001,100229,0,,Westbound Wilson at Dalton
100230,Westbound Bushby at Joseph,48.4083569951707,-123.34786700067201,100230,0,,Westbound Bushby at Joseph
100231,Eastbound Esquimalt at Barnard,48.4313029955137,-123.393217999365,100231,0,,Eastbound Esquimalt at Barnard
100232,Southbound Eberts at Bushby,48.409108995827005,-123.346669999661,100232,0,,Southbound Eberts at Bushby
100233,Southbound Quadra at Kings,48.437665995420005,-123.358793999814,100233,0,,Southbound Quadra at Kings
100234,Northbound Quadra at Kings,48.4379029952231,-123.35861100055001,100234,0,,Northbound Quadra at Kings
100235,Northbound Cook at Bay,48.4352189959096,-123.352164999961,100235,0,,Northbound Cook at Bay
100236,Northbound Fairfield at Memorial,48.4123079959399,-123.343396000045,100236,0,,Northbound Fairfield at Memorial
100237,Eastbound Hillside at Dowler,48.438962995220095,-123.36239100026201,100237,0,,Eastbound Hillside at Dowler
100238,Southbound Memorial at May,48.411542995230896,-123.343857000422,100238,0,,Southbound Memorial at May
100240,Southbound Fernwood at Gladstone,48.430263995673194,-123.34524499976901,100240,0,,Southbound Fernwood at Gladstone
100241,Southbound Fairfield at Memorial,48.41213969906119,-123.343405176838,100241,0,,Southbound Fairfield at Memorial
100242,Westbound Esquimalt at Dominion,48.4317519958681,-123.394053000146,100242,0,,Westbound Esquimalt at Dominion
100243,Northbound Memorial at Fairfield,48.411815995181094,-123.343432000321,100243,0,,Northbound Memorial at Fairfield
100244,Westbound Richardson at Arnold,48.4164212235221,-123.34139659646901,100244,0,,Westbound Richardson at Arnold
100245,Northbound Fernwood at Gladstone,48.4306619959388,-123.34503399968,100245,0,,Northbound Fernwood at Gladstone
100246,Westbound Gorge Rd E at Rock Bay,48.4397199951572,-123.370751999526,100246,0,,Westbound Gorge at Rock Bay
100247,Southbound Strandlund at Peatt,48.4556559958424,-123.49627099953,100247,0,,Southbound Strandlund at Peatt
100248,Westbound Pandora at Johnson,48.4267939954023,-123.342144999574,100248,0,,Westbound Pandora at Johnson
100249,Eastbound Richardson at Stannard,48.4161839957469,-123.340417999618,100249,0,,Eastbound Richardson at Stannard
100250,Southbound Cook at Haultain,48.4361479957637,-123.352276000545,100250,0,,Southbound Cook at Haultain
100251,Northbound Dunsmuir at Esquimalt,48.4316599953892,-123.394758999366,100251,0,,Northbound Dunsmuir at Esquimalt
100252,Eastbound Dunsmuir at Garrett,48.430294995885795,-123.396173000234,100252,0,,Eastbound Dunsmuir at Garrett
100253,Northbound Fernwood at Pembroke,48.4315319954669,-123.345029999649,100253,0,,Northbound Fernwood at Pembroke
100254,Eastbound Gorge Rd E at Garbally,48.4403179955381,-123.37272000016802,100254,0,,Eastbound Gorge at Garbally
100256,Westbound Gorge Rd E at Garbally,48.440325995229195,-123.372273000174,100256,0,,Westbound Gorge at Garbally
100257,Southbound Quadra at Hillside,48.4391039958661,-123.35919500022801,100257,0,,Southbound Quadra at Hillside
100258,Westbound Begbie at Elford,48.42759340828739,-123.341223532648,100258,0,,Westbound Begbie at Elford
100259,Westbound Dunsmuir at Garrett,48.430190995934005,-123.39676200029801,100259,0,,Westbound Dunsmuir at Garrett
100260,Northbound Cook at Haultain,48.4367129950762,-123.352002999527,100260,0,,Northbound Cook at Haultain
100261,Westbound Hillside at Quadra,48.4394509955705,-123.359742000114,100261,0,,Westbound Hillside at Quadra
100262,Eastbound Pandora at Elford,48.426566995413204,-123.340831999657,100262,0,,Eastbound Pandora at Elford
100263,Eastbound Old Esquimalt at Viewfield,48.432879272699,-123.394479252092,100263,0,,Eastbound Old Esquimalt at Viewfield
100264,Southbound Fernwood at Centre,48.432206995327604,-123.3451709997,100264,0,,Southbound Fernwood at Centre
100265,Eastbound Begbie at Elford,48.427544995795,-123.340893999939,100265,0,,Eastbound Begbie at Elford
100266,Eastbound Hillside at Fifth,48.4394749957541,-123.358167000346,100266,0,,Eastbound Hillside at Fifth
100267,Northbound Head at Paradise,48.428048995457594,-123.399052999636,100267,0,,Northbound Head at Paradise
100268,Southbound Head at Paradise,48.42789199523919,-123.39927600006601,100268,0,,Southbound Head at Paradise
100269,Westbound Fairfield at Arnold,48.4120649958785,-123.34103600060601,100269,0,,Westbound Fairfield at Arnold
100270,Eastbound Gore at Lyall,48.4264809956872,-123.40020000041301,100270,0,,Eastbound Gore at Lyall
100271,Northbound Quadra at Market,48.440054995271595,-123.359239999545,100271,0,,Northbound Quadra at Market
100272,Westbound Old Esquimalt at Viewfield,48.433016995130295,-123.39495099970901,100272,0,,Westbound Old Esquimalt at Viewfield
