route_id,service_id,block_id,trip_id,trip_sequence,trip_type,trip_headsign,direction_id,pattern_id,shape_id,pattern_count,direction_code,pattern_code,pattern_rank,hierarchy
15-Victoria,aaVIC1709-1709SUNR-Sunday-07,772564,aa5558008,14,0,UVic via Foul Bay Exp,0,200,1-15-154,8214,1,200,4,1
15-Victoria,aaVIC1709-1709SUNR-Sunday-07,772564,aa5558012,15,0,Esquimalt via Fort/Yates Exp,1,100,1-15-151,8324,0,100,2,1
15-Victoria,aaVIC1709-1709SUNR-Sunday-07,772564,aa5558011,16,0,UVic via Foul Bay Exp,0,200,1-15-154,8214,1,200,4,1
4-Victoria,aaVIC1709-1709SUNR-Sunday-07,772564,aa5557438,17,0,Downtown,1,100,1-4-216,8289,0,100,3,1
4-Victoria,aaVIC1709-1709SUNR-Sunday-07,772564,aa5557474,18,0,UVic via Hillside,0,200,1-4-236,8202,1,200,5,1
15-Victoria,aaVIC1709-1709SUNR-Sunday-07,772565,aa5557959,1,0,UVic via Foul Bay Exp,0,200,1-15-154,8214,1,200,4,1
11-Victoria,aaVIC1709-1709SUNR-Sunday-07,772565,aa5557106,2,0,Tillicum Mall via Gorge,1,200,1-11-242,6440,1,200,10,1
11-Victoria,aaVIC1709-1709SUNR-Sunday-07,772565,aa5557109,3,0,UVic via Uplands,0,100,1-11-241,6625,0,100,9,1
15-Victoria,aaVIC1709-1709SUNR-Sunday-07,772565,aa5557925,4,0,Esquimalt via Fort/Yates Exp,1,100,1-15-151,8324,0,100,2,1
15-Victoria,aaVIC1709-1709SUNR-Sunday-07,772565,aa5557972,5,0,UVic via Foul Bay Exp,0,200,1-15-154,8214,1,200,4,1
11-Victoria,aaVIC1709-1709SUNR-Sunday-07,772565,aa5557171,6,0,Tillicum Mall via Gorge,1,200,1-11-242,6440,1,200,10,1
8-Victoria,aaVIC1709-1709SUNR-Sunday-07,772565,aa5558258,7,0,Oak Bay via Finlayson,0,120,1-8-178,162,0,120,163,2
8-Victoria,aaVIC1709-1709SUNR-Sunday-07,772565,aa5558273,8,0,Tillicum Mall via Finlayson,1,220,1-8-174,162,1,220,162,2
11-Victoria,aaVIC1709-1709SUNR-Sunday-07,772565,aa5557123,9,0,UVic via Uplands,0,100,1-11-241,6625,0,100,9,1
7-Victoria,aaVIC1709-1709SUNR-Sunday-07,772565,aa5557733,10,0,Downtown to 2A Willows,0,200,1-7-169,4559,1,200,16,1
2-Victoria,aaVIC1709-1709SUNR-Sunday-07,772565,aa5557376,11,0,2A Willows,0,201,1-2-126,2260,1,201,36,1
2-Victoria,aaVIC1709-1709SUNR-Sunday-07,772565,aa5557259,12,0,Downtown to 7 UVic via Fairfield,1,101,1-2-151,2277,0,101,35,1
7-Victoria,aaVIC1709-1709SUNR-Sunday-07,772565,aa5557713,13,0,UVic via Fairfield,1,100,1-7-166,4848,0,100,15,1
7-Victoria,aaVIC1709-1709SUNR-Sunday-07,772565,aa5557736,14,0,Downtown to 2A Willows,0,200,1-7-169,4559,1,200,16,1
2-Victoria,aaVIC1709-1709SUNR-Sunday-07,772565,aa5557374,15,0,2A Willows,0,201,1-2-126,2260,1,201,36,1
2-Victoria,aaVIC1709-1709SUNR-Sunday-07,772565,aa5557257,16,0,Downtown to 7N UVic via May,1,101,1-2-151,2277,0,101,35,1
7-Victoria,aaVIC1709-1709SUNR-Sunday-07,772565,aa5557716,17,0,7N UVic via May,1,120,1-7-167,959,0,120,86,2
4-Victoria,aaVIC1709-1709SUNR-Sunday-07,772565,aa5557550,18,0,Downtown,1,100,1-4-216,8289,0,100,3,1
4-Victoria,aaVIC1709-1709SUNR-Sunday-07,772565,aa5557551,19,0,UVic via Hillside,0,200,1-4-236,8202,1,200,5,1
15-Victoria,aaVIC1709-1709SUNR-Sunday-07,772565,aa5558013,20,0,Esquimalt via Fort/Yates Exp,1,100,1-15-151,8324,0,100,2,1
15-Victoria,aaVIC1709-1709SUNR-Sunday-07,772565,aa5558010,21,0,UVic via Foul Bay Exp,0,200,1-15-154,8214,1,200,4,1
4-Victoria,aaVIC1709-1709SUNR-Sunday-07,772565,aa5557443,22,0,Downtown,1,100,1-4-216,8289,0,100,3,1
4-Victoria,aaVIC1709-1709SUNR-Sunday-07,772565,aa5557541,23,0,UVic via Hillside,0,200,1-4-236,8202,1,200,5,1
15-Victoria,aaVIC1709-1709SUNR-Sunday-07,772565,aa5558020,24,0,Esquimalt via Fort/Yates Exp,1,100,1-15-151,8324,0,100,2,1
28-Victoria,aaVIC1709-1709SUNR-Sunday-07,772567,aa5558279,1,0,Majestic Via Shelbourne,0,101,1-28-247,1486,0,101,61,1
28-Victoria,aaVIC1709-1709SUNR-Sunday-07,772567,aa5558329,2,0,Beacon Hill via Menzies,1,201,1-28-273,1743,1,201,51,1
28-Victoria,aaVIC1709-1709SUNR-Sunday-07,772567,aa5558282,3,0,Majestic Via Shelbourne,0,101,1-28-247,1486,0,101,61,1
28-Victoria,aaVIC1709-1709SUNR-Sunday-07,772567,aa5558335,4,0,Beacon Hill via Menzies,1,201,1-28-273,1743,1,201,51,1
28-Victoria,aaVIC1709-1709SUNR-Sunday-07,772567,aa5558510,5,0,Majestic Via Shelbourne,0,101,1-28-247,1486,0,101,61,1
28-Victoria,aaVIC1709-1709SUNR-Sunday-07,772567,aa5558515,6,0,Beacon Hill via Menzies,1,201,1-28-273,1743,1,201,51,1
28-Victoria,aaVIC1709-1709SUNR-Sunday-07,772567,aa5558280,7,0,Majestic Via Shelbourne,0,101,1-28-247,1486,0,101,61,1
28-Victoria,aaVIC1709-1709SUNR-Sunday-07,772567,aa5558337,8,0,Beacon Hill via Menzies,1,201,1-28-273,1743,1,201,51,1
28-Victoria,aaVIC1709-1709SUNR-Sunday-07,772567,aa5558295,9,0,Majestic Via Shelbourne,0,101,1-28-247,1486,0,101,61,1
28-Victoria,aaVIC1709-1709SUNR-Sunday-07,772567,aa5558345,10,0,Beacon Hill via Menzies,1,201,1-28-273,1743,1,201,51,1
28-Victoria,aaVIC1709-1709SUNR-Sunday-07,772567,aa5558303,11,0,Majestic Via Shelbourne,0,101,1-28-247,1486,0,101,61,1
28-Victoria,aaVIC1709-1709SUNR-Sunday-07,772567,aa5558353,12,0,Beacon Hill via Menzies,1,201,1-28-273,1743,1,201,51,1
28-Victoria,aaVIC1709-1709SUNR-Sunday-07,772567,aa5558311,13,0,Majestic Via Shelbourne,0,101,1-28-247,1486,0,101,61,1
28-Victoria,aaVIC1709-1709SUNR-Sunday-07,772567,aa5558362,14,0,Beacon Hill via Menzies,1,201,1-28-273,1743,1,201,51,1
27-Victoria,aaVIC1709-1709SUNR-Sunday-07,772567,aa5558317,15,0,Gordon Head Via Shelbourne,0,201,1-27-244,1396,1,201,66,1
27-Victoria,aaVIC1709-1709SUNR-Sunday-07,772567,aa5558365,16,0,Beacon Hill via Menzies,1,101,1-27-263,1668,0,101,53,1
7-Victoria,aaVIC1709-1709SUNR-Sunday-07,772569,aa5557249,1,0,Downtown to 2 Oak Bay,0,200,1-7-169,4559,1,200,16,1
2-Victoria,aaVIC1709-1709SUNR-Sunday-07,772569,aa5557377,2,0,Oak Bay,0,200,1-2-127,3400,1,200,27,1
2-Victoria,aaVIC1709-1709SUNR-Sunday-07,772569,aa5557271,3,0,Downtown to 7 UVic via Fairfield,1,100,1-2-150,3530,0,100,24,1
7-Victoria,aaVIC1709-1709SUNR-Sunday-07,772569,aa5557702,4,0,UVic via Fairfield,1,100,1-7-166,4848,0,100,15,1
11-Victoria,aaVIC1709-1709SUNR-Sunday-07,772569,aa5557144,5,0,Tillicum Mall via Gorge,1,200,1-11-242,6440,1,200,10,1
11-Victoria,aaVIC1709-1709SUNR-Sunday-07,772569,aa5557108,6,0,UVic via Uplands,0,100,1-11-241,6625,0,100,9,1
14-Victoria,aaVIC1709-1709SUNR-Sunday-07,772569,aa5556932,7,0,Vic General via Craigflower,1,100,1-14-217,8019,0,100,7,1
22-Victoria,aaVIC1709-1709SUNR-Sunday-07,772569,aa5557002,8,0,Hillside Mall via Fernwood,1,200,1-22-320,1744,1,200,50,1
22-Victoria,aaVIC1709-1709SUNR-Sunday-07,772569,aa5556987,9,0,Vic General via Burnside,0,100,1-22-319,1871,0,100,44,1
22-Victoria,aaVIC1709-1709SUNR-Sunday-07,772569,aa5557007,10,0,Hillside Mall via Fernwood,1,200,1-22-320,1744,1,200,50,1
22-Victoria,aaVIC1709-1709SUNR-Sunday-07,772569,aa5558035,11,0,Vic General via Burnside,0,100,1-22-319,1871,0,100,44,1
22-Victoria,aaVIC1709-1709SUNR-Sunday-07,772569,aa5557008,12,0,Hillside Mall via Fernwood,1,200,1-22-320,1744,1,200,50,1
22-Victoria,aaVIC1709-1709SUNR-Sunday-07,772569,aa5556993,13,0,Vic General via Burnside,0,100,1-22-319,1871,0,100,44,1
14-Victoria,aaVIC1709-1709SUNR-Sunday-07,772569,aa5557391,14,0,UVic via Richmond,0,200,1-14-224,7652,1,200,8,1
15-Victoria,aaVIC1709-1709SUNR-Sunday-07,772569,aa5558006,15,0,Esquimalt via Fort/Yates Exp,1,100,1-15-151,8324,0,100,2,1
22-Victoria,aaVIC1709-1709SUNR-Sunday-07,772570,aa5557621,1,0,Vic General via Burnside,0,100,1-22-319,1871,0,100,44,1
7-Victoria,aaVIC1709-1709SUNR-Sunday-07,772570,aa5557220,2,0,Downtown to 2 Oak Bay,0,200,1-7-169,4559,1,200,16,1
2-Victoria,aaVIC1709-1709SUNR-Sunday-07,772570,aa5557380,3,0,Oak Bay,0,200,1-2-127,3400,1,200,27,1
2-Victoria,aaVIC1709-1709SUNR-Sunday-07,772570,aa5557267,4,0,Downtown to 7 UVic via Fairfield,1,100,1-2-150,3530,0,100,24,1
7-Victoria,aaVIC1709-1709SUNR-Sunday-07,772570,aa5557356,5,0,UVic via Fairfield,1,100,1-7-166,4848,0,100,15,1
12-Victoria,aaVIC1709-1709SUNR-Sunday-07,772570,aa5558096,6,0,University Hghts via Kenmore,1,200,1-12-69,1646,1,200,54,1
12-Victoria,aaVIC1709-1709SUNR-Sunday-07,772570,aa5557697,7,0,UVic via Kenmore,0,100,1-12-68,1906,0,100,43,1
12-Victoria,aaVIC1709-1709SUNR-Sunday-07,772570,aa5557631,8,0,University Hghts via Kenmore,1,200,1-12-69,1646,1,200,54,1
12-Victoria,aaVIC1709-1709SUNR-Sunday-07,772570,aa5557632,9,0,UVic via Kenmore,0,100,1-12-68,1906,0,100,43,1
14-Victoria,aaVIC1709-1709SUNR-Sunday-07,772570,aa5557196,10,0,Vic General via Craigflower,1,100,1-14-217,8019,0,100,7,1
14-Victoria,aaVIC1709-1709SUNR-Sunday-07,772570,aa5557175,11,0,UVic via Richmond,0,200,1-14-224,7652,1,200,8,1
15-Victoria,aaVIC1709-1709SUNR-Sunday-07,772570,aa5557939,12,0,Esquimalt via Fort/Yates Exp,1,100,1-15-151,8324,0,100,2,1
15-Victoria,aaVIC1709-1709SUNR-Sunday-07,772570,aa5557989,13,0,UVic via Foul Bay Exp,0,200,1-15-154,8214,1,200,4,1
26-Victoria,aaVIC1709-1709SUNR-Sunday-07,772570,aa5557299,14,0,Dockyard via McKenzie,1,200,1-26-244,5266,1,200,14,1
15-Victoria,aaVIC1709-1709SUNR-Sunday-07,772570,aa5557996,15,0,UVic via Foul Bay Exp,0,200,1-15-154,8214,1,200,4,1
15-Victoria,aaVIC1709-1709SUNR-Sunday-07,772570,aa5557944,16,0,Esquimalt via Fort/Yates Exp,1,100,1-15-151,8324,0,100,2,1
15-Victoria,aaVIC1709-1709SUNR-Sunday-07,772570,aa5557906,17,0,UVic via Foul Bay Exp,0,200,1-15-154,8214,1,200,4,1
11-Victoria,aaVIC1709-1709SUNR-Sunday-07,772570,aa5557161,18,0,Tillicum Mall via Gorge,1,200,1-11-242,6440,1,200,10,1
11-Victoria,aaVIC1709-1709SUNR-Sunday-07,772570,aa5557134,19,0,UVic via Uplands,0,100,1-11-241,6625,0,100,9,1
7-Victoria,aaVIC1709-1709SUNR-Sunday-07,772570,aa5557396,20,0,7N Downtown via May to 2 Oak Bay,0,220,1-7-170,817,1,220,95,2
2-Victoria,aaVIC1709-1709SUNR-Sunday-07,772570,aa5557743,21,0,Oak Bay,0,200,1-2-127,3400,1,200,27,1
2-Victoria,aaVIC1709-1709SUNR-Sunday-07,772570,aa5557262,22,0,Downtown to 7N UVic via May,1,100,1-2-150,3530,0,100,24,1
7-Victoria,aaVIC1709-1709SUNR-Sunday-07,772570,aa5557739,23,0,7N UVic via May,1,120,1-7-167,959,0,120,86,2
7-Victoria,aaVIC1709-1709SUNR-Sunday-07,772570,aa5557240,24,0,7N Downtown via May to 2 Oak Bay,0,220,1-7-170,817,1,220,95,2
2-Victoria,aaVIC1709-1709SUNR-Sunday-07,772570,aa5557699,25,0,Oak Bay,0,200,1-2-127,3400,1,200,27,1
70-Victoria,aaVIC1709-1709SUNR-Sunday-07,772571,aa5557636,1,0,Swartz Bay Ferry Via Hwy #17,0,100,1-70-212,1868,0,100,45,1
72-Victoria,aaVIC1709-1709SUNR-Sunday-07,772571,aa5557059,2,0,Downtown,1,100,1-72-221,3950,0,100,19,1
72-Victoria,aaVIC1709-1709SUNR-Sunday-07,772571,aa5557046,3,0,Swartz Bay Ferry via Saanichton,0,200,1-72-222,3713,1,200,22,1
72-Victoria,aaVIC1709-1709SUNR-Sunday-07,772571,aa5557064,4,0,Downtown,1,100,1-72-221,3950,0,100,19,1
72-Victoria,aaVIC1709-1709SUNR-Sunday-07,772571,aa5557053,5,0,Swartz Bay Ferry via Saanichton,0,200,1-72-222,3713,1,200,22,1
72-Victoria,aaVIC1709-1709SUNR-Sunday-07,772571,aa5557069,6,0,Downtown,1,100,1-72-221,3950,0,100,19,1
72-Victoria,aaVIC1709-1709SUNR-Sunday-07,772571,aa5557051,7,0,Swartz Bay Ferry via Saanichton,0,200,1-72-222,3713,1,200,22,1
72-Victoria,aaVIC1709-1709SUNR-Sunday-07,772571,aa5557066,8,0,Downtown,1,100,1-72-221,3950,0,100,19,1
72-Victoria,aaVIC1709-1709SUNR-Sunday-07,772571,aa5557054,9,0,Swartz Bay Ferry via Saanichton,0,200,1-72-222,3713,1,200,22,1
70-Victoria,aaVIC1709-1709SUNR-Sunday-07,772571,aa5557647,10,0,Downtown Via Hwy #17,1,200,1-70-218,1791,1,200,48,1
70-Victoria,aaVIC1709-1709SUNR-Sunday-07,772571,aa5558706,11,0,Swartz Bay Ferry Via Hwy #17,0,100,1-70-212,1868,0,100,45,1
72-Victoria,aaVIC1709-1709SUNR-Sunday-07,772571,aa5557060,12,0,Downtown,1,100,1-72-221,3950,0,100,19,1
26-Victoria,aaVIC1709-1709SUNR-Sunday-07,772572,aa5557026,1,0,Dockyard via McKenzie,1,200,1-26-244,5266,1,200,14,1
26-Victoria,aaVIC1709-1709SUNR-Sunday-07,772572,aa5557312,2,0,UVic via McKenzie,0,100,1-26-221,5597,0,100,13,1
26-Victoria,aaVIC1709-1709SUNR-Sunday-07,772572,aa5557284,3,0,Dockyard via McKenzie,1,200,1-26-244,5266,1,200,14,1
26-Victoria,aaVIC1709-1709SUNR-Sunday-07,772572,aa5557314,4,0,UVic via McKenzie,0,100,1-26-221,5597,0,100,13,1
26-Victoria,aaVIC1709-1709SUNR-Sunday-07,772572,aa5557291,5,0,Dockyard via McKenzie,1,200,1-26-244,5266,1,200,14,1
26-Victoria,aaVIC1709-1709SUNR-Sunday-07,772572,aa5557317,6,0,UVic via McKenzie,0,100,1-26-221,5597,0,100,13,1
4-Victoria,aaVIC1709-1709SUNR-Sunday-07,772572,aa5557423,7,0,Downtown,1,100,1-4-216,8289,0,100,3,1
4-Victoria,aaVIC1709-1709SUNR-Sunday-07,772572,aa5557459,8,0,UVic via Hillside,0,200,1-4-236,8202,1,200,5,1
4-Victoria,aaVIC1709-1709SUNR-Sunday-07,772572,aa5557431,9,0,Downtown,1,100,1-4-216,8289,0,100,3,1
70-Victoria,aaVIC1709-1709SUNR-Sunday-07,772572,aa5557686,10,0,Swartz Bay Ferry Via Hwy #17,0,100,1-70-212,1868,0,100,45,1
70-Victoria,aaVIC1709-1709SUNR-Sunday-07,772572,aa5557687,11,0,Downtown Via Hwy #17,1,200,1-70-218,1791,1,200,48,1
21-Victoria,aaVIC1709-1709SUNR-Sunday-07,772573,aa5556951,1,0,Camosun via Interurban,0,200,1-21-220,1577,1,200,58,1
21-Victoria,aaVIC1709-1709SUNR-Sunday-07,772573,aa5556972,2,0,Downtown,1,100,1-21-127,2238,0,100,38,1
4-Victoria,aaVIC1709-1709SUNR-Sunday-07,772573,aa5557447,3,0,UVic via Hillside,0,200,1-4-236,8202,1,200,5,1
7-Victoria,aaVIC1709-1709SUNR-Sunday-07,772573,aa5557725,4,0,Downtown to 2A Willows,0,200,1-7-169,4559,1,200,16,1
2-Victoria,aaVIC1709-1709SUNR-Sunday-07,772573,aa5557366,5,0,2A Willows,0,201,1-2-126,2260,1,201,36,1
2-Victoria,aaVIC1709-1709SUNR-Sunday-07,772573,aa5557246,6,0,Downtown to 7 UVic via Fairfield,1,101,1-2-151,2277,0,101,35,1
7-Victoria,aaVIC1709-1709SUNR-Sunday-07,772573,aa5557703,7,0,UVic via Fairfield,1,100,1-7-166,4848,0,100,15,1
11-Victoria,aaVIC1709-1709SUNR-Sunday-07,772573,aa5557143,8,0,Tillicum Mall via Gorge,1,200,1-11-242,6440,1,200,10,1
15-Victoria,aaVIC1709-1709SUNR-Sunday-07,772573,aa5557983,9,0,UVic via Foul Bay Exp,0,200,1-15-154,8214,1,200,4,1
15-Victoria,aaVIC1709-1709SUNR-Sunday-07,772573,aa5557938,10,0,Esquimalt via Fort/Yates Exp,1,100,1-15-151,8324,0,100,2,1
15-Victoria,aaVIC1709-1709SUNR-Sunday-07,772573,aa5557988,11,0,UVic via Foul Bay Exp,0,200,1-15-154,8214,1,200,4,1
4-Victoria,aaVIC1709-1709SUNR-Sunday-07,772573,aa5557434,12,0,Downtown,1,100,1-4-216,8289,0,100,3,1
4-Victoria,aaVIC1709-1709SUNR-Sunday-07,772573,aa5557464,13,0,UVic via Hillside,0,200,1-4-236,8202,1,200,5,1
12-Victoria,aaVIC1709-1709SUNR-Sunday-07,772573,aa5557630,14,0,University Hghts via Kenmore,1,200,1-12-69,1646,1,200,54,1
14-Victoria,aaVIC1709-1709SUNR-Sunday-07,772573,aa5557659,15,0,Vic General via Craigflower,1,100,1-14-217,8019,0,100,7,1
14-Victoria,aaVIC1709-1709SUNR-Sunday-07,772573,aa5557663,16,0,UVic via Richmond,0,200,1-14-224,7652,1,200,8,1
15-Victoria,aaVIC1709-1709SUNR-Sunday-07,772573,aa5557956,17,0,Esquimalt via Fort/Yates Exp,1,100,1-15-151,8324,0,100,2,1
15-Victoria,aaVIC1709-1709SUNR-Sunday-07,772573,aa5557998,18,0,UVic via Foul Bay Exp,0,200,1-15-154,8214,1,200,4,1
15-Victoria,aaVIC1709-1709SUNR-Sunday-07,772573,aa5558009,19,0,Esquimalt via Fort/Yates Exp,1,100,1-15-151,8324,0,100,2,1
15-Victoria,aaVIC1709-1709SUNR-Sunday-07,772573,aa5558007,20,0,UVic via Foul Bay Exp,0,200,1-15-154,8214,1,200,4,1
4-Victoria,aaVIC1709-1709SUNR-Sunday-07,772573,aa5557442,21,0,Downtown,1,100,1-4-216,8289,0,100,3,1
4-Victoria,aaVIC1709-1709SUNR-Sunday-07,772573,aa5557471,22,0,UVic via Hillside,0,200,1-4-236,8202,1,200,5,1
15-Victoria,aaVIC1709-1709SUNR-Sunday-07,772573,aa5558018,23,0,Esquimalt via Fort/Yates Exp,1,100,1-15-151,8324,0,100,2,1
15-Victoria,aaVIC1709-1709SUNR-Sunday-07,772573,aa5558005,24,0,UVic via Foul Bay Exp,0,200,1-15-154,8214,1,200,4,1
11-Victoria,aaVIC1709-1709SUNR-Sunday-07,772574,aa5557578,1,0,Tillicum Mall via Gorge,1,200,1-11-242,6440,1,200,10,1
11-Victoria,aaVIC1709-1709SUNR-Sunday-07,772574,aa5557112,2,0,UVic via Uplands,0,100,1-11-241,6625,0,100,9,1
4-Victoria,aaVIC1709-1709SUNR-Sunday-07,772574,aa5557419,3,0,Downtown,1,100,1-4-216,8289,0,100,3,1
4-Victoria,aaVIC1709-1709SUNR-Sunday-07,772574,aa5557448,4,0,UVic via Hillside,0,200,1-4-236,8202,1,200,5,1
7-Victoria,aaVIC1709-1709SUNR-Sunday-07,772574,aa5557724,5,0,Downtown to 2 Oak Bay,0,200,1-7-169,4559,1,200,16,1
2-Victoria,aaVIC1709-1709SUNR-Sunday-07,772574,aa5557382,6,0,Oak Bay,0,200,1-2-127,3400,1,200,27,1
2-Victoria,aaVIC1709-1709SUNR-Sunday-07,772574,aa5557265,7,0,Downtown to 7 UVic via Fairfield,1,100,1-2-150,3530,0,100,24,1
7-Victoria,aaVIC1709-1709SUNR-Sunday-07,772574,aa5557357,8,0,UVic via Fairfield,1,100,1-7-166,4848,0,100,15,1
7-Victoria,aaVIC1709-1709SUNR-Sunday-07,772574,aa5557726,9,0,Downtown to 2 Oak Bay,0,200,1-7-169,4559,1,200,16,1
2-Victoria,aaVIC1709-1709SUNR-Sunday-07,772574,aa5557383,10,0,Oak Bay,0,200,1-2-127,3400,1,200,27,1
2-Victoria,aaVIC1709-1709SUNR-Sunday-07,772574,aa5557270,11,0,Downtown to 7 UVic via Fairfield,1,100,1-2-150,3530,0,100,24,1
7-Victoria,aaVIC1709-1709SUNR-Sunday-07,772574,aa5557358,12,0,UVic via Fairfield,1,100,1-7-166,4848,0,100,15,1
12-Victoria,aaVIC1709-1709SUNR-Sunday-07,772574,aa5558171,13,0,University Hghts via Kenmore,1,200,1-12-69,1646,1,200,54,1
12-Victoria,aaVIC1709-1709SUNR-Sunday-07,772574,aa5558214,14,0,UVic via Kenmore,0,100,1-12-68,1906,0,100,43,1
12-Victoria,aaVIC1709-1709SUNR-Sunday-07,772574,aa5558238,15,0,University Hghts via Kenmore,1,200,1-12-69,1646,1,200,54,1
12-Victoria,aaVIC1709-1709SUNR-Sunday-07,772574,aa5557628,16,0,UVic via Kenmore,0,100,1-12-68,1906,0,100,43,1
11-Victoria,aaVIC1709-1709SUNR-Sunday-07,772574,aa5557160,17,0,Tillicum Mall via Gorge,1,200,1-11-242,6440,1,200,10,1
11-Victoria,aaVIC1709-1709SUNR-Sunday-07,772574,aa5557653,18,0,UVic via Uplands,0,100,1-11-241,6625,0,100,9,1
11-Victoria,aaVIC1709-1709SUNR-Sunday-07,772574,aa5557159,19,0,Tillicum Mall via Gorge,1,200,1-11-242,6440,1,200,10,1
27-Victoria,aaVIC1709-1709SUNR-Sunday-07,772575,aa5558286,1,0,Gordon Head Via Shelbourne,0,201,1-27-244,1396,1,201,66,1
27-Victoria,aaVIC1709-1709SUNR-Sunday-07,772575,aa5558330,2,0,Beacon Hill via Menzies,1,101,1-27-263,1668,0,101,53,1
28-Victoria,aaVIC1709-1709SUNR-Sunday-07,772575,aa5558503,3,0,Majestic Via Shelbourne,0,101,1-28-247,1486,0,101,61,1
28-Victoria,aaVIC1709-1709SUNR-Sunday-07,772575,aa5558522,4,0,Beacon Hill via Menzies,1,201,1-28-273,1743,1,201,51,1
27-Victoria,aaVIC1709-1709SUNR-Sunday-07,772575,aa5558501,5,0,Gordon Head Via Shelbourne,0,201,1-27-244,1396,1,201,66,1
27-Victoria,aaVIC1709-1709SUNR-Sunday-07,772575,aa5558512,6,0,Beacon Hill via Menzies,1,101,1-27-263,1668,0,101,53,1
27-Victoria,aaVIC1709-1709SUNR-Sunday-07,772575,aa5558288,7,0,Gordon Head Via Shelbourne,0,201,1-27-244,1396,1,201,66,1
27-Victoria,aaVIC1709-1709SUNR-Sunday-07,772575,aa5558338,8,0,Beacon Hill via Menzies,1,101,1-27-263,1668,0,101,53,1
27-Victoria,aaVIC1709-1709SUNR-Sunday-07,772575,aa5558297,9,0,Gordon Head Via Shelbourne,0,201,1-27-244,1396,1,201,66,1
27-Victoria,aaVIC1709-1709SUNR-Sunday-07,772575,aa5558346,10,0,Beacon Hill via Menzies,1,101,1-27-263,1668,0,101,53,1
27-Victoria,aaVIC1709-1709SUNR-Sunday-07,772575,aa5558307,11,0,Gordon Head Via Shelbourne,0,201,1-27-244,1396,1,201,66,1
27-Victoria,aaVIC1709-1709SUNR-Sunday-07,772575,aa5558355,12,0,Beacon Hill via Menzies,1,101,1-27-263,1668,0,101,53,1
27-Victoria,aaVIC1709-1709SUNR-Sunday-07,772575,aa5558525,13,0,Gordon Head Via Shelbourne,0,201,1-27-244,1396,1,201,66,1
27-Victoria,aaVIC1709-1709SUNR-Sunday-07,772575,aa5558527,14,0,Beacon Hill via Menzies,1,101,1-27-263,1668,0,101,53,1
11-Victoria,aaVIC1709-1709SUNR-Sunday-07,772576,aa5557107,1,0,UVic via Uplands,0,100,1-11-241,6625,0,100,9,1
4-Victoria,aaVIC1709-1709SUNR-Sunday-07,772576,aa5557415,2,0,Downtown,1,100,1-4-216,8289,0,100,3,1
27-Victoria,aaVIC1709-1709SUNR-Sunday-07,772576,aa5558504,3,0,Gordon Head Via Shelbourne,0,201,1-27-244,1396,1,201,66,1
27-Victoria,aaVIC1709-1709SUNR-Sunday-07,772576,aa5558518,4,0,Beacon Hill via Menzies,1,101,1-27-263,1668,0,101,53,1
75-Victoria,aaVIC1709-1709SUNR-Sunday-07,772576,aa5557487,5,0,Saanichton Exchange via Butchart Gardens,0,202,1-75-430,850,1,202,93,1
75-Victoria,aaVIC1709-1709SUNR-Sunday-07,772576,aa5557482,6,0,Royal Oak Exchange to 31 Downtown,1,100,1-75-479,1128,0,100,77,1
31-Victoria,aaVIC1709-1709SUNR-Sunday-07,772576,aa5558403,7,0,James Bay via Oswego,1,100,1-31-187,4315,0,100,17,1
31-Victoria,aaVIC1709-1709SUNR-Sunday-07,772576,aa5558469,8,0,Royal Oak Exchange via Glanford,0,200,1-31-216,3518,1,200,25,1
30-Victoria,aaVIC1709-1709SUNR-Sunday-07,772576,aa5558413,9,0,James Bay via Oswego,1,101,1-30-275,1266,0,101,70,1
30-Victoria,aaVIC1709-1709SUNR-Sunday-07,772576,aa5558476,10,0,Royal Oak Exchange via Carey,0,201,1-30-308,1039,1,201,84,1
31-Victoria,aaVIC1709-1709SUNR-Sunday-07,772576,aa5558420,11,0,James Bay via Oswego,1,100,1-31-187,4315,0,100,17,1
31-Victoria,aaVIC1709-1709SUNR-Sunday-07,772576,aa5558483,12,0,Royal Oak Exchange via Glanford,0,200,1-31-216,3518,1,200,25,1
30-Victoria,aaVIC1709-1709SUNR-Sunday-07,772576,aa5558427,13,0,James Bay via Oswego,1,101,1-30-275,1266,0,101,70,1
30-Victoria,aaVIC1709-1709SUNR-Sunday-07,772576,aa5558490,14,0,Royal Oak Exchange via Carey,0,201,1-30-308,1039,1,201,84,1
22-Victoria,aaVIC1709-1709SUNR-Sunday-07,772577,aa5556997,1,0,Hillside Mall via Fernwood,1,200,1-22-320,1744,1,200,50,1
22-Victoria,aaVIC1709-1709SUNR-Sunday-07,772577,aa5556980,2,0,Vic General via Burnside,0,100,1-22-319,1871,0,100,44,1
14-Victoria,aaVIC1709-1709SUNR-Sunday-07,772577,aa5556945,3,0,UVic via Richmond,0,200,1-14-224,7652,1,200,8,1
14-Victoria,aaVIC1709-1709SUNR-Sunday-07,772577,aa5556930,4,0,Vic General via Craigflower,1,100,1-14-217,8019,0,100,7,1
14-Victoria,aaVIC1709-1709SUNR-Sunday-07,772577,aa5557176,5,0,UVic via Richmond,0,200,1-14-224,7652,1,200,8,1
14-Victoria,aaVIC1709-1709SUNR-Sunday-07,772577,aa5557200,6,0,Vic General via Craigflower,1,100,1-14-217,8019,0,100,7,1
